,district,school,primary_job,fte,salary,certificate,subcategory,teaching_route,highly_qualified,experience_district,experience_nj,experience_total
129790,469,1469,0,1.0,59406,5,2,1,5,12.0,12.0,12.0
129791,469,1469,0,1.0,55798,4,2,1,5,11.0,11.0,11.0
129792,469,1469,0,1.0,57211,4,2,1,5,5.0,5.0,5.0
129793,469,1469,0,1.0,63625,5,2,1,5,13.0,13.0,13.0
129794,469,1469,0,1.0,57433,5,2,1,5,3.0,5.0,5.0
129795,469,1469,0,1.0,58691,5,2,1,5,7.0,7.0,7.0
129805,469,477,0,1.0,78272,5,2,1,5,20.0,20.0,20.0
129806,469,477,0,1.0,63652,5,2,1,5,7.0,7.0,7.0
129808,469,477,0,1.0,75841,5,2,1,5,14.0,14.0,14.0
129810,469,477,0,1.0,73593,5,2,1,5,16.0,16.0,16.0
129815,469,477,0,1.0,64570,5,2,1,5,10.0,10.0,10.0
129817,469,477,0,1.0,59406,5,2,1,5,13.0,13.0,13.0
129818,469,477,0,1.0,61785,5,2,1,5,8.0,8.0,8.0
129844,468,1501,5,1.0,65500,5,4,1,5,9.0,9.0,9.0
129874,468,939,0,1.0,66746,5,2,1,5,14.0,14.0,14.0
129878,468,939,0,1.0,53591,5,2,1,5,7.0,7.0,7.0
129884,468,939,0,1.0,79274,5,2,0,5,10.0,10.0,10.0
129885,468,939,0,0.0,61111,5,2,0,5,11.0,11.0,11.0
129887,468,939,0,1.0,59056,0,2,1,5,9.0,9.0,9.0
129888,468,939,0,1.0,63230,5,2,0,5,13.0,13.0,13.0
129890,468,939,0,1.0,58108,5,2,1,5,12.0,12.0,12.0
129892,468,392,0,1.0,52505,5,2,1,5,2.0,2.0,2.0
129893,468,392,0,1.0,55065,5,2,1,5,14.0,14.0,14.0
129894,468,392,0,1.0,60271,0,2,1,5,11.0,11.0,11.0
129895,468,392,0,1.0,63723,5,2,1,5,6.0,6.0,6.0
129896,468,392,0,1.0,56064,5,2,1,5,10.0,10.0,10.0
129897,468,392,0,1.0,61111,5,2,1,5,11.0,11.0,11.0
129898,468,392,0,1.0,58125,5,4,1,5,4.0,4.0,4.0
129903,468,392,0,1.0,60083,5,2,1,5,6.0,6.0,6.0
129904,468,392,0,1.0,58108,5,2,1,5,11.0,11.0,11.0
129905,468,392,0,1.0,56064,5,2,0,5,22.0,22.0,22.0
129906,468,392,0,1.0,57463,5,4,1,5,5.0,5.0,5.0
129909,468,392,0,1.0,62157,5,4,0,5,12.0,12.0,12.0
129910,468,392,0,1.0,83644,5,2,1,5,37.0,37.0,37.0
129931,468,7,2,1.0,62157,5,4,1,5,9.0,9.0,9.0
129933,469,1600,0,1.0,55165,4,2,1,5,0.0,0.0,0.0
129951,482,1319,0,1.0,58492,5,2,1,5,6.0,6.0,6.0
129972,482,1319,0,1.0,55871,4,2,1,5,0.0,0.0,0.0
129974,482,1319,0,1.0,61026,5,2,1,5,2.0,2.0,2.0
129975,482,1319,0,1.0,61026,5,2,1,5,3.0,7.0,7.0
130073,469,1600,0,1.0,71084,5,2,1,5,12.0,12.0,12.0
130074,469,1600,0,1.0,78180,5,2,1,5,16.0,16.0,16.0
130076,469,1600,0,1.0,60873,5,2,1,5,5.0,5.0,5.0
130077,469,1600,0,1.0,52212,5,2,1,5,4.0,4.0,4.0
130078,469,1600,0,1.0,57929,5,2,1,5,8.0,8.0,8.0
130079,469,1600,0,1.0,68643,5,2,1,5,13.0,13.0,13.0
130080,469,1600,0,1.0,65290,5,2,1,5,14.0,14.0,14.0
130081,469,1600,0,1.0,59406,5,2,0,5,16.0,16.0,16.0
130083,469,1600,2,1.0,71983,5,4,1,5,1.0,7.0,7.0
130085,469,1600,0,1.0,54021,1,2,1,5,2.0,2.0,2.0
130087,469,1600,0,1.0,53599,1,2,1,5,2.0,2.0,2.0
130088,469,1600,0,1.0,54916,5,2,1,5,1.0,3.0,11.0
130113,482,1582,0,1.0,55871,4,2,1,5,0.0,1.0,1.0
130130,482,742,0,1.0,63271,5,2,1,5,4.0,4.0,4.0
130132,482,742,0,1.0,56781,5,2,1,5,4.0,4.0,4.0
130133,482,742,0,1.0,55871,4,2,1,5,1.0,2.0,2.0
130134,482,742,0,1.0,55871,4,2,1,5,0.0,1.0,1.0
130137,482,1582,0,1.0,58770,4,2,1,5,0.0,1.0,1.0
130140,482,1582,0,1.0,59841,5,2,1,5,1.0,5.0,5.0
130155,482,1698,0,1.0,56469,5,2,1,5,3.0,3.0,3.0
130165,482,1582,0,1.0,61574,4,2,1,5,0.0,0.0,6.0
130166,482,1582,0,1.0,61026,4,2,1,5,0.0,5.0,5.0
130195,482,1698,0,1.0,70613,5,2,1,5,11.0,11.0,11.0
130203,482,1698,0,1.0,63271,5,2,1,5,6.0,6.0,6.0
130214,482,1698,0,1.0,55871,4,2,1,5,0.0,0.0,0.0
130218,482,1698,0,1.0,56781,5,2,1,5,4.0,4.0,4.0
130227,482,1698,0,1.0,55871,4,2,1,5,0.0,1.0,2.0
130233,482,1319,0,1.0,61026,5,2,1,5,2.0,2.0,2.0
130237,482,1319,0,1.0,55871,5,2,1,5,3.0,3.0,3.0
130247,482,1319,0,1.0,65051,5,2,1,5,9.0,9.0,9.0
130254,482,1319,2,1.0,72921,5,2,1,5,16.0,16.0,16.0
130267,482,1319,0,1.0,57341,5,2,1,5,5.0,5.0,5.0
130272,482,742,0,1.0,61574,5,2,1,5,1.0,6.0,6.0
130294,468,609,2,1.0,56323,5,4,1,3,2.0,2.0,2.0
130306,469,1600,0,1.0,80079,5,2,1,2,18.0,18.0,18.0
130308,469,1600,0,1.0,74857,5,2,1,2,14.0,14.0,14.0
130311,469,1600,0,1.0,81789,5,2,1,2,20.0,20.0,20.0
130331,469,1469,0,1.0,57929,5,2,1,2,6.0,6.0,6.0
130335,469,477,0,1.0,66410,5,2,1,2,16.0,16.0,16.0
130395,469,1469,0,1.0,86823,5,2,1,1,29.0,36.0,36.0
130396,469,477,0,1.0,82799,5,2,1,1,23.0,23.0,23.0
130397,469,477,0,1.0,78272,5,2,1,1,20.0,20.0,20.0
130414,468,7,5,1.0,81246,5,2,1,1,35.0,35.0,35.0
130415,482,778,0,1.0,63852,5,2,1,5,6.0,6.0,6.0
130424,482,778,0,1.0,65656,5,2,1,5,4.0,4.0,4.0
130425,482,778,0,1.0,55871,5,2,1,5,1.0,1.0,12.0
130427,482,778,0,1.0,55871,4,2,1,5,0.0,0.0,0.0
130428,482,778,0,1.0,60480,4,2,1,5,0.0,0.0,0.0
130429,482,778,0,1.0,55871,4,2,1,5,0.0,0.0,0.0
130487,516,1392,2,1.0,96858,5,2,1,0,3.0,3.0,3.0
130490,516,1392,2,1.0,85389,5,2,1,0,0.0,0.0,0.0
130493,516,1392,2,1.0,101585,5,4,1,0,9.0,9.0,9.0
130507,516,964,4,1.0,73026,5,2,1,0,3.0,3.0,3.0
130516,516,930,4,1.0,80186,5,2,0,0,14.0,14.0,14.0
130587,510,377,2,1.0,66016,5,2,1,0,11.0,11.0,11.0
130599,482,778,2,0.34,77612,5,2,1,0,17.0,18.0,18.0
130611,468,939,0,1.0,59056,5,2,1,4,8.0,8.0,8.0
130616,540,1877,7,1.0,83074,5,4,1,0,15.0,23.0,23.0
130624,482,1905,0,1.0,55871,5,2,1,5,1.0,5.0,5.0
130626,482,1905,0,1.0,63852,5,2,1,5,7.0,7.0,7.0
130628,510,377,2,1.0,67933,5,2,1,5,8.0,8.0,8.0
130632,482,1905,0,1.0,55871,4,2,1,5,0.0,0.0,0.0
130633,482,1905,0,1.0,55871,4,2,1,5,0.0,3.0,3.0
130640,482,1905,0,1.0,77612,5,2,1,5,19.0,19.0,19.0
130657,482,1905,0,1.0,80732,5,2,1,5,21.0,21.0,21.0
130659,482,1905,0,1.0,61026,5,2,1,5,2.0,2.0,2.0
130664,482,1905,0,1.0,55871,4,2,1,5,0.0,0.0,0.0
130665,482,1905,0,1.0,56163,5,2,1,5,0.0,3.0,3.0
130678,482,492,0,1.0,108055,5,2,1,5,7.0,7.0,7.0
130685,482,492,0,1.0,57914,5,2,1,5,5.0,5.0,5.0
130687,482,492,0,1.0,63852,5,2,1,5,6.0,6.0,6.0
130688,482,492,0,1.0,63271,5,2,1,5,6.0,6.0,6.0
130689,482,492,0,1.0,57914,5,2,1,5,6.0,6.0,6.0
130696,482,492,0,1.0,55871,4,2,1,5,0.0,0.0,0.0
130699,482,778,0,1.0,55871,4,2,1,5,0.0,0.0,0.0
130703,482,778,0,1.0,63852,5,2,1,5,6.0,6.0,6.0
130714,482,778,0,1.0,75955,5,2,1,5,19.0,23.0,23.0
130718,482,778,0,1.0,68719,5,2,1,5,6.0,6.0,6.0
130788,510,447,0,1.0,72351,5,2,1,5,14.0,14.0,14.0
130789,510,447,0,1.0,57369,5,2,1,5,4.0,4.0,4.0
130797,510,789,0,1.0,55432,4,2,1,5,1.0,3.0,3.0
130800,510,1706,0,1.0,89123,5,2,1,5,22.0,23.0,23.0
130802,510,1706,0,1.0,84052,5,2,1,5,18.0,18.0,18.0
130803,510,789,0,1.0,62875,5,2,1,5,8.0,8.0,8.0
130804,510,789,0,1.0,82802,5,2,1,5,13.0,18.0,18.0
130807,510,789,0,1.0,58909,4,2,1,5,2.0,2.0,4.0
130808,510,789,0,1.0,54814,5,2,1,5,2.0,2.0,3.0
130809,510,789,0,1.0,59547,4,2,1,5,1.0,1.0,1.0
130811,510,789,0,1.0,60804,4,2,1,5,3.0,3.0,3.0
130812,510,789,0,1.0,83554,5,2,1,5,21.0,21.0,21.0
130813,510,789,0,1.0,56070,4,2,1,5,3.0,3.0,3.0
130815,510,789,0,1.0,61443,5,2,1,5,3.0,6.0,6.0
130816,510,789,0,1.0,56709,5,2,1,5,4.0,4.0,4.0
130817,510,789,0,1.0,81902,5,2,1,5,15.0,15.0,15.0
130818,510,789,0,1.0,58909,5,2,1,5,0.0,0.0,0.0
130820,510,789,0,1.0,72351,5,2,1,5,14.0,14.0,14.0
130864,510,447,0,1.0,74685,5,2,1,5,11.0,11.0,11.0
130867,510,447,0,1.0,79324,5,2,1,5,17.0,17.0,17.0
130868,510,447,0,1.0,79611,5,2,1,5,15.0,15.0,15.0
130870,510,447,0,1.0,59547,4,2,1,5,1.0,1.0,2.0
130872,510,447,0,1.0,69354,5,2,1,5,14.0,14.0,14.0
130873,510,447,0,1.0,62179,5,2,1,5,6.0,7.0,7.0
130875,510,447,0,1.0,86293,5,2,1,5,27.0,27.0,27.0
130878,510,447,0,1.0,68649,5,2,1,5,15.0,15.0,15.0
130880,510,447,0,1.0,69749,5,2,1,5,14.0,14.0,14.0
130881,510,447,0,1.0,75974,5,2,1,5,16.0,16.0,16.0
130886,510,447,0,1.0,56070,5,2,1,5,2.0,2.0,2.0
130887,510,447,0,1.0,70379,5,2,1,5,12.0,12.0,12.0
130889,510,447,0,1.0,57984,5,2,1,5,6.0,6.0,6.0
130890,510,447,0,1.0,58909,4,2,1,5,0.0,0.0,0.0
130893,510,447,0,1.0,54175,4,2,1,5,0.0,0.0,0.0
130896,510,447,0,1.0,59547,4,2,1,5,1.0,1.0,2.0
130898,510,447,0,1.0,76874,5,2,1,5,17.0,17.0,17.0
130952,510,1706,0,1.0,90274,5,2,1,5,23.0,23.0,23.0
130953,510,1706,0,1.0,70379,5,2,1,5,11.0,11.0,11.0
130965,516,158,0,1.0,63293,5,2,1,5,8.0,8.0,8.0
130967,516,964,0,1.0,59707,1,2,1,5,0.0,0.0,0.0
130968,516,964,0,1.0,60575,5,2,1,5,1.0,1.0,1.0
130969,516,964,0,1.0,56746,1,2,1,5,1.0,1.0,1.0
130973,516,964,0,1.0,57079,5,2,1,5,6.0,6.0,6.0
130975,516,964,2,1.0,70069,5,2,1,5,6.0,6.0,6.0
130976,516,964,0,1.0,67061,5,2,1,5,10.0,10.0,10.0
130977,516,964,0,1.0,60575,5,2,1,5,0.0,0.0,0.0
130983,516,158,0,1.0,80186,5,2,1,5,15.0,15.0,15.0
130986,516,158,0,1.0,58214,5,2,1,5,3.0,3.0,3.0
130987,516,158,0,1.0,84735,5,2,1,5,10.0,10.0,10.0
130988,516,158,0,1.0,68462,5,2,1,5,10.0,10.0,10.0
130989,516,158,0,1.0,63293,5,2,1,5,8.0,8.0,8.0
130990,516,158,0,1.0,55385,5,2,1,5,1.0,1.0,1.0
130991,516,158,0,1.0,59707,1,2,1,5,1.0,1.0,1.0
130992,516,158,0,1.0,41400,1,2,1,5,0.0,0.0,0.0
130993,516,158,0,0.5,28540,5,2,1,5,6.0,6.0,6.0
130996,516,158,0,1.0,85335,5,2,1,5,16.0,16.0,16.0
130998,516,158,0,1.0,65878,5,2,1,5,5.0,5.0,5.0
131002,516,158,0,1.0,61321,5,2,1,5,11.0,11.0,11.0
131104,510,1706,0,1.0,62179,5,2,1,5,5.0,7.0,7.0
131106,510,1706,0,1.0,75808,5,2,1,5,13.0,13.0,13.0
131108,510,1706,0,1.0,56070,4,2,1,5,2.0,3.0,3.0
131112,510,1706,0,1.0,54175,4,2,1,5,0.0,0.0,0.0
131114,510,1706,0,1.0,84052,5,2,1,5,18.0,23.0,23.0
131115,510,1706,0,1.0,61443,5,2,1,5,3.0,5.0,5.0
131116,510,1706,0,1.0,82802,5,2,1,5,16.0,16.0,16.0
131118,510,1706,0,1.0,75808,5,2,1,5,12.0,12.0,12.0
131119,510,1706,0,1.0,65116,5,2,1,5,3.0,15.0,15.0
131120,510,1706,0,1.0,56709,5,2,0,5,3.0,4.0,4.0
131122,516,1391,0,1.0,55385,1,2,1,5,1.0,1.0,1.0
131149,516,1672,4,1.0,98951,5,2,1,4,10.0,10.0,10.0
131200,516,158,0,1.0,97958,5,2,0,2,18.0,18.0,18.0
131245,540,343,0,1.0,57092,5,4,1,5,2.0,2.0,2.0
131249,540,343,0,1.0,57092,5,4,1,5,2.0,4.0,4.0
131250,540,343,0,1.0,65155,5,4,1,5,2.0,2.0,2.0
131251,540,343,0,1.0,57092,5,4,1,5,3.0,3.0,3.0
131252,540,343,0,1.0,61612,5,4,1,5,4.0,4.0,5.0
131272,516,1392,0,1.0,54951,1,2,1,5,2.0,2.0,2.0
131274,516,1392,0,0.5,61175,5,2,1,5,6.0,6.0,6.0
131278,516,1392,0,1.0,61175,5,2,1,5,1.0,1.0,1.0
131280,516,1391,0,1.0,60575,5,2,1,5,1.0,1.0,1.0
131281,516,1391,0,0.5,58951,5,2,1,5,2.0,2.0,2.0
131283,516,1391,0,1.0,62370,5,2,1,5,0.0,0.0,0.0
131284,516,1391,0,1.0,64189,5,2,1,5,11.0,11.0,11.0
131286,516,964,0,1.0,61903,5,2,1,5,6.0,6.0,6.0
131290,516,964,4,1.0,79586,5,2,1,5,3.0,3.0,3.0
131291,516,964,0,1.0,60141,1,2,1,5,1.0,1.0,1.0
131435,516,964,0,1.0,97958,5,2,1,4,17.0,17.0,17.0
131436,516,964,4,1.0,65658,5,2,1,4,5.0,5.0,5.0
131438,516,964,0,1.0,79301,5,2,1,4,18.0,18.0,18.0
131439,516,964,0,1.0,100551,5,2,1,4,22.0,22.0,22.0
131442,516,158,0,1.0,101151,5,2,1,4,23.0,23.0,23.0
131443,516,158,0,1.0,73625,5,2,0,4,13.0,13.0,13.0
131469,580,377,7,1.0,78414,5,2,1,0,4.0,4.0,4.0
131554,580,377,2,1.0,81042,5,2,1,0,15.0,15.0,15.0
131555,580,377,2,1.0,79114,5,2,1,0,5.0,5.0,5.0
131558,580,377,7,1.0,73104,5,2,1,0,4.0,4.0,4.0
131563,580,377,2,1.0,93071,5,2,1,0,24.0,24.0,24.0
131567,580,377,2,1.0,79114,5,2,1,0,7.0,7.0,7.0
131573,542,1830,2,1.0,80141,5,2,1,0,18.0,18.0,18.0
131626,542,869,2,1.0,80777,5,4,1,0,14.0,14.0,14.0
131647,542,93,0,1.0,67202,5,2,0,5,8.0,8.0,8.0
131648,542,93,0,1.0,63802,5,2,1,5,9.0,9.0,9.0
131651,542,93,0,1.0,72059,5,2,1,5,8.0,8.0,8.0
131653,542,93,0,1.0,65658,5,2,1,5,13.0,13.0,13.0
131654,542,93,0,1.0,78139,5,2,1,5,14.0,14.0,14.0
131656,542,93,0,1.0,78566,5,2,1,5,18.0,18.0,18.0
131735,542,191,0,1.0,67160,5,2,1,5,7.0,7.0,7.0
131800,542,1763,0,1.0,69158,5,2,1,5,7.0,7.0,7.0
131803,542,652,0,1.0,76865,5,2,1,5,14.0,14.0,14.0
131804,542,652,0,1.0,64483,5,2,1,5,13.0,13.0,13.0
131808,542,803,0,1.0,71634,5,2,1,5,8.0,8.0,8.0
131809,542,803,0,1.0,68106,5,2,1,5,10.0,10.0,10.0
131810,542,322,0,1.0,65928,5,2,1,5,3.0,3.0,3.0
131811,542,322,0,1.0,70792,1,2,1,5,7.0,7.0,7.0
131812,542,322,0,1.0,71557,5,2,1,5,15.0,15.0,15.0
131813,542,322,0,1.0,71948,5,2,1,5,8.0,8.0,8.0
131814,542,981,0,1.0,67991,5,2,1,5,19.0,19.0,19.0
131815,542,981,0,1.0,60984,1,2,1,5,9.0,9.0,9.0
131816,542,1830,0,1.0,65928,5,2,1,5,3.0,3.0,3.0
131817,542,1830,0,1.0,72961,5,2,1,5,7.0,13.0,13.0
131818,542,1830,0,1.0,61565,5,2,1,5,5.0,5.0,5.0
131819,542,1830,0,1.0,72717,5,2,1,5,9.0,9.0,9.0
131822,542,1830,0,1.0,78141,5,2,1,5,15.0,15.0,15.0
131823,542,1830,0,1.0,71365,5,2,1,5,13.0,13.0,13.0
131824,542,1830,0,1.0,83400,5,2,1,5,22.0,22.0,22.0
131825,542,1830,0,1.0,83381,5,2,1,5,21.0,21.0,21.0
131827,542,1830,0,1.0,63469,5,2,1,5,9.0,9.0,9.0
131828,542,1830,0,1.0,65928,5,2,1,5,6.0,6.0,6.0
131829,542,1830,0,1.0,62811,5,2,1,5,8.0,8.0,8.0
131830,542,1830,0,1.0,68871,5,2,1,5,12.0,12.0,12.0
131831,542,1830,0,1.0,77929,5,2,1,5,15.0,15.0,15.0
131832,542,1830,0,1.0,78293,5,2,1,5,16.0,16.0,16.0
131835,542,1830,0,1.0,67202,5,2,1,5,8.0,8.0,8.0
131836,542,1830,0,1.0,62811,5,2,1,5,7.0,7.0,7.0
131837,542,1830,0,1.0,65928,5,4,1,5,2.0,2.0,2.0
131838,542,1830,0,1.0,61859,5,2,1,5,2.0,2.0,2.0
131839,542,981,0,1.0,61859,5,2,1,5,5.0,5.0,5.0
131841,542,981,0,1.0,61859,5,2,1,5,4.0,4.0,4.0
131843,542,981,0,1.0,61565,5,2,1,5,6.0,6.0,6.0
131844,542,981,0,1.0,71406,5,2,1,5,9.0,9.0,9.0
131845,542,981,0,1.0,72717,5,2,1,5,10.0,10.0,10.0
131846,542,981,0,1.0,63138,5,2,1,5,8.0,8.0,8.0
131847,542,981,0,1.0,72382,5,2,1,5,9.0,9.0,9.0
131848,542,981,0,1.0,73048,5,2,1,5,11.0,11.0,11.0
131849,542,981,0,1.0,73048,5,2,1,5,9.0,9.0,9.0
131850,542,981,0,1.0,82975,5,2,1,5,24.0,24.0,24.0
131851,542,981,0,1.0,61565,5,2,1,5,4.0,4.0,4.0
131853,542,981,0,1.0,71365,5,2,1,5,12.0,12.0,12.0
131855,542,981,0,1.0,79936,5,2,1,5,20.0,20.0,20.0
131856,542,981,0,1.0,67202,5,2,1,5,8.0,8.0,8.0
131857,542,981,0,1.0,63138,5,2,1,5,9.0,9.0,9.0
131861,542,322,0,1.0,61859,5,2,1,5,4.0,8.0,12.0
131862,542,322,0,1.0,66231,5,2,1,5,4.0,4.0,4.0
131863,542,322,0,1.0,61859,5,2,1,5,4.0,4.0,4.0
131864,542,322,0,1.0,60222,4,2,1,5,0.0,0.0,0.0
131865,542,322,0,1.0,62811,5,2,1,5,7.0,7.0,7.0
131866,542,322,0,1.0,62811,5,2,1,5,8.0,8.0,8.0
131868,542,322,0,1.0,68531,5,2,1,5,12.0,12.0,12.0
131869,542,322,0,1.0,68191,5,2,1,5,10.0,10.0,10.0
131873,542,322,0,1.0,79936,5,2,1,5,19.0,19.0,19.0
131874,542,322,0,1.0,91867,5,2,1,5,26.0,26.0,26.0
131875,542,322,0,1.0,62811,5,2,1,5,10.0,10.0,10.0
131881,542,322,0,1.0,62167,5,2,1,5,6.0,6.0,6.0
131882,542,322,0,1.0,62485,5,2,1,5,6.0,6.0,6.0
131883,542,322,0,1.0,62060,5,2,1,5,8.0,8.0,8.0
131885,542,322,0,1.0,46628,5,2,1,5,13.0,13.0,13.0
131887,542,322,0,1.0,46885,5,2,1,5,17.0,17.0,17.0
131888,542,322,0,1.0,42564,5,2,1,5,16.0,16.0,16.0
131890,542,322,0,1.0,67202,5,2,1,5,8.0,8.0,8.0
131891,542,322,0,1.0,65928,3,2,1,5,3.0,3.0,3.0
131892,542,803,0,1.0,60222,5,2,1,5,2.0,2.0,2.0
131894,542,803,0,1.0,65348,5,2,0,5,3.0,3.0,3.0
131895,542,803,0,1.0,61565,4,2,1,5,2.0,2.0,2.0
131898,542,803,0,1.0,60222,5,2,1,5,2.0,2.0,2.0
131900,542,803,0,1.0,61859,5,2,1,5,5.0,5.0,5.0
131901,542,803,0,1.0,67202,5,2,1,5,9.0,9.0,9.0
131904,542,803,0,1.0,70940,5,2,1,5,14.0,14.0,14.0
131907,542,803,0,1.0,75600,5,2,1,5,21.0,21.0,21.0
131908,542,803,0,1.0,99799,5,2,1,5,30.0,30.0,30.0
131909,542,803,0,1.0,73727,5,2,1,5,10.0,10.0,10.0
131910,542,803,0,1.0,66777,5,2,1,5,7.0,7.0,7.0
131912,542,803,0,1.0,61859,5,2,1,5,4.0,4.0,4.0
131913,542,803,0,1.0,66874,5,2,0,5,7.0,7.0,7.0
131914,542,803,0,1.0,77929,5,2,1,5,15.0,15.0,15.0
131915,542,803,0,1.0,78293,5,2,1,5,17.0,17.0,17.0
131916,542,803,0,1.0,71948,5,2,1,5,17.0,17.0,17.0
131917,542,803,0,1.0,68191,5,2,1,5,10.0,10.0,10.0
131918,542,803,0,1.0,78139,5,2,1,5,16.0,16.0,16.0
131920,542,803,0,1.0,64138,5,2,1,5,13.0,13.0,13.0
131921,542,803,0,1.0,79202,5,2,1,5,19.0,19.0,19.0
131922,542,803,0,1.0,79936,5,4,1,5,20.0,20.0,20.0
131924,542,803,0,1.0,67527,5,2,1,5,8.0,8.0,8.0
131926,542,803,0,1.0,61859,5,2,1,5,2.0,3.0,3.0
131927,542,803,0,1.0,60222,5,2,1,5,0.0,0.0,0.0
131928,542,803,0,1.0,60984,5,2,1,5,1.0,1.0,1.0
131929,542,652,0,1.0,63469,5,2,1,5,1.0,1.0,1.0
131930,542,652,0,1.0,61565,5,2,1,5,3.0,3.0,3.0
131931,542,652,0,1.0,65928,5,2,1,5,2.0,2.0,2.0
131932,542,652,0,1.0,61859,5,2,1,5,2.0,2.0,2.0
131935,542,652,0,1.0,61859,5,2,1,5,3.0,3.0,3.0
131936,542,652,0,1.0,65005,4,2,1,5,2.0,2.0,2.0
131937,542,652,0,1.0,63802,5,2,1,5,10.0,10.0,10.0
131938,542,652,0,1.0,65638,4,2,1,5,2.0,2.0,2.0
131939,542,652,0,1.0,70300,5,2,1,5,9.0,9.0,9.0
131940,542,652,0,1.0,62167,5,2,1,5,5.0,5.0,5.0
131943,542,652,0,1.0,72623,5,2,0,5,11.0,11.0,11.0
131944,542,652,0,1.0,67527,5,2,1,5,9.0,9.0,9.0
131945,542,652,0,1.0,74391,5,2,1,5,22.0,22.0,22.0
131946,542,652,0,1.0,106858,5,2,1,5,29.0,29.0,29.0
131949,542,652,0,1.0,66548,5,2,1,5,6.0,6.0,6.0
131950,542,652,0,1.0,64138,5,2,1,5,7.0,9.0,9.0
131951,542,652,0,1.0,66777,5,2,1,5,7.0,7.0,7.0
131953,542,652,0,1.0,78777,5,2,1,5,18.0,19.0,19.0
131954,542,652,0,1.0,62811,5,2,1,5,7.0,7.0,7.0
131955,542,652,0,1.0,67527,5,2,1,5,9.0,9.0,9.0
131956,542,652,0,1.0,67527,5,2,1,5,9.0,9.0,9.0
131957,542,652,0,1.0,68191,5,2,1,5,1.0,1.0,1.0
131961,542,93,0,1.0,61140,5,2,1,5,3.0,3.0,3.0
131965,542,93,0,1.0,67202,5,2,1,5,6.0,6.0,6.0
131969,542,93,0,1.0,61742,5,2,1,5,9.0,9.0,9.0
131982,542,1830,0,1.0,77328,5,2,1,1,27.0,27.0,27.0
131993,542,1763,2,1.0,73306,5,4,0,3,1.0,15.0,15.0
132041,542,1830,0,1.0,91867,5,2,1,1,21.0,26.0,26.0
132042,542,1830,0,1.0,83400,5,2,1,1,23.0,23.0,23.0
132043,542,1830,0,1.0,88903,5,2,1,1,24.0,24.0,24.0
132044,542,1830,0,1.0,67991,5,2,1,1,12.0,26.0,26.0
132045,542,1830,0,1.0,71557,5,2,1,1,16.0,16.0,16.0
132046,542,1830,0,1.0,71698,5,2,1,1,20.0,22.0,22.0
132047,542,1830,0,1.0,71698,5,2,1,1,17.0,17.0,17.0
132048,542,1830,0,1.0,80584,5,2,1,1,21.0,21.0,21.0
132049,542,981,0,1.0,66260,5,2,1,1,12.0,12.0,12.0
132050,542,981,0,1.0,66833,5,2,1,1,23.0,23.0,23.0
132052,542,981,0,1.0,92771,5,2,1,1,34.0,34.0,34.0
132053,542,981,0,1.0,66391,5,2,1,1,16.0,16.0,16.0
132056,542,322,0,1.0,90824,5,2,1,1,32.0,32.0,32.0
132057,542,322,0,1.0,95366,5,2,1,1,34.0,34.0,34.0
132058,542,322,0,1.0,72159,5,2,1,1,19.0,19.0,19.0
132059,542,803,0,1.0,63802,5,2,1,1,10.0,10.0,10.0
132061,542,803,0,1.0,88478,5,2,1,1,24.0,28.0,28.0
132065,542,803,0,1.0,78566,5,2,1,1,17.0,17.0,17.0
132133,542,1830,0,1.0,60647,5,2,1,5,9.0,9.0,9.0
132135,542,1830,0,1.0,66874,5,2,1,5,1.0,1.0,1.0
132139,542,1830,0,1.0,45864,5,2,1,5,15.0,15.0,15.0
132140,542,1830,0,1.0,72059,5,2,1,5,8.0,8.0,8.0
132201,580,377,2,1.0,73928,5,2,1,4,2.0,2.0,2.0
132205,542,652,0,1.0,61565,5,2,1,4,4.0,4.0,4.0
132266,580,377,2,1.0,113623,5,2,1,3,15.0,15.0,15.0
132276,542,803,0,1.0,96961,5,2,1,3,29.0,29.0,29.0
132278,542,652,0,1.0,62485,5,2,1,3,2.0,2.0,2.0
132279,542,652,0,1.0,31256,5,2,1,3,16.0,16.0,16.0
132282,542,93,0,1.0,66874,5,2,1,3,3.0,3.0,3.0
132283,542,93,0,1.0,83400,5,2,1,3,23.0,23.0,23.0
132432,39,141,2,1.0,91060,5,2,1,0,7.0,20.0,21.0
132499,3,38,0,0.7,53610,5,2,1,5,9.0,9.0,9.0
132504,3,38,0,1.0,54690,5,2,0,5,13.0,13.0,13.0
132506,3,38,0,0.5,56650,5,4,1,5,16.0,16.0,16.0
132510,589,1918,0,1.0,52403,5,2,1,5,1.0,4.0,6.0
132511,589,1918,0,1.0,59360,5,2,1,5,7.0,7.0,7.0
132516,589,1918,0,1.0,55942,5,2,1,5,1.0,10.0,10.0
132521,589,1918,0,1.0,50301,5,2,1,5,1.0,9.0,9.0
132523,580,955,0,1.0,82102,5,4,1,5,19.0,19.0,19.0
132531,580,955,0,1.0,95248,5,4,1,5,26.0,26.0,26.0
132656,39,141,0,1.0,62125,5,2,1,5,13.0,13.0,13.0
132657,39,141,0,1.0,57751,5,2,1,5,4.0,4.0,4.0
132697,187,621,0,1.0,49255,5,2,1,5,3.0,3.0,9.0
132703,187,621,0,1.0,61860,5,2,1,5,10.0,12.0,12.0
132721,181,947,0,1.0,33045,1,2,1,5,4.0,4.0,4.0
